message
"{'loss': 0.0673, 'learning_rate': 2.351959479961721e-05, 'epoch': 0.53}"
"{'loss': 0.0707, 'learning_rate': 2.3513759540648414e-05, 'epoch': 0.53}"
"{'loss': 0.0809, 'learning_rate': 2.3507924281679622e-05, 'epoch': 0.53}"
"{'loss': 0.0871, 'learning_rate': 2.350208902271083e-05, 'epoch': 0.53}"
"{'loss': 0.0781, 'learning_rate': 2.3496253763742035e-05, 'epoch': 0.53}"
"{'loss': 0.0702, 'learning_rate': 2.3490418504773243e-05, 'epoch': 0.53}"
"{'loss': 0.0777, 'learning_rate': 2.348458324580445e-05, 'epoch': 0.53}"
"{'loss': 0.0686, 'learning_rate': 2.3478747986835655e-05, 'epoch': 0.53}"
"{'loss': 0.1044, 'learning_rate': 2.3472912727866863e-05, 'epoch': 0.53}"
"{'loss': 0.061, 'learning_rate': 2.346707746889807e-05, 'epoch': 0.53}"
"{'loss': 0.058, 'learning_rate': 2.3461242209929276e-05, 'epoch': 0.53}"
"{'loss': 0.0749, 'learning_rate': 2.3455406950960484e-05, 'epoch': 0.53}"
"{'loss': 0.0634, 'learning_rate': 2.344957169199169e-05, 'epoch': 0.53}"
"{'loss': 0.0804, 'learning_rate': 2.3443736433022896e-05, 'epoch': 0.53}"
"{'loss': 0.0634, 'learning_rate': 2.3437901174054104e-05, 'epoch': 0.53}"
"{'loss': 0.0494, 'learning_rate': 2.3432065915085312e-05, 'epoch': 0.53}"
"{'loss': 0.0876, 'learning_rate': 2.342623065611652e-05, 'epoch': 0.53}"
"{'loss': 0.0896, 'learning_rate': 2.3420395397147728e-05, 'epoch': 0.53}"
"{'loss': 0.0573, 'learning_rate': 2.3414560138178933e-05, 'epoch': 0.53}"
"{'loss': 0.0606, 'learning_rate': 2.340872487921014e-05, 'epoch': 0.53}"
"{'loss': 0.069, 'learning_rate': 2.340288962024135e-05, 'epoch': 0.53}"
"{'loss': 0.0609, 'learning_rate': 2.3397054361272556e-05, 'epoch': 0.53}"
"{'loss': 0.0617, 'learning_rate': 2.339121910230376e-05, 'epoch': 0.53}"
"{'loss': 0.0755, 'learning_rate': 2.338538384333497e-05, 'epoch': 0.54}"
"{'loss': 0.0727, 'learning_rate': 2.3379548584366177e-05, 'epoch': 0.54}"
"{'loss': 0.0633, 'learning_rate': 2.337371332539738e-05, 'epoch': 0.54}"
"{'loss': 0.0876, 'learning_rate': 2.336787806642859e-05, 'epoch': 0.54}"
"{'loss': 0.0882, 'learning_rate': 2.3362042807459798e-05, 'epoch': 0.54}"
"{'loss': 0.0736, 'learning_rate': 2.3356207548491002e-05, 'epoch': 0.54}"
"{'loss': 0.049, 'learning_rate': 2.335037228952221e-05, 'epoch': 0.54}"
"{'loss': 0.0488, 'learning_rate': 2.3344537030553418e-05, 'epoch': 0.54}"
"{'loss': 0.063, 'learning_rate': 2.3338701771584623e-05, 'epoch': 0.54}"
"{'loss': 0.0783, 'learning_rate': 2.333286651261583e-05, 'epoch': 0.54}"
"{'loss': 0.0692, 'learning_rate': 2.332703125364704e-05, 'epoch': 0.54}"
"{'loss': 0.0739, 'learning_rate': 2.3321195994678243e-05, 'epoch': 0.54}"
"{'loss': 0.0771, 'learning_rate': 2.331536073570945e-05, 'epoch': 0.54}"
"{'loss': 0.054, 'learning_rate': 2.330952547674066e-05, 'epoch': 0.54}"
"{'loss': 0.1014, 'learning_rate': 2.3303690217771864e-05, 'epoch': 0.54}"
"{'loss': 0.057, 'learning_rate': 2.329785495880307e-05, 'epoch': 0.54}"
"{'loss': 0.0698, 'learning_rate': 2.329201969983428e-05, 'epoch': 0.54}"
"{'loss': 0.0561, 'learning_rate': 2.3286184440865484e-05, 'epoch': 0.54}"
"{'loss': 0.068, 'learning_rate': 2.3280349181896692e-05, 'epoch': 0.54}"
"{'loss': 0.0803, 'learning_rate': 2.32745139229279e-05, 'epoch': 0.54}"
"{'loss': 0.0728, 'learning_rate': 2.3268678663959108e-05, 'epoch': 0.54}"
"{'loss': 0.0578, 'learning_rate': 2.3262843404990316e-05, 'epoch': 0.54}"
"{'loss': 0.0992, 'learning_rate': 2.3257008146021524e-05, 'epoch': 0.54}"
"{'loss': 0.0625, 'learning_rate': 2.325117288705273e-05, 'epoch': 0.54}"
"{'loss': 0.0674, 'learning_rate': 2.3245337628083936e-05, 'epoch': 0.54}"
"{'loss': 0.0439, 'learning_rate': 2.3239502369115144e-05, 'epoch': 0.54}"
"{'loss': 0.0971, 'learning_rate': 2.323366711014635e-05, 'epoch': 0.54}"
"{'loss': 0.0708, 'learning_rate': 2.3227831851177557e-05, 'epoch': 0.54}"
"{'loss': 0.084, 'learning_rate': 2.3221996592208765e-05, 'epoch': 0.54}"
"{'loss': 0.0618, 'learning_rate': 2.321616133323997e-05, 'epoch': 0.54}"
"{'loss': 0.0921, 'learning_rate': 2.3210326074271177e-05, 'epoch': 0.54}"
"{'loss': 0.0646, 'learning_rate': 2.3204490815302385e-05, 'epoch': 0.54}"
"{'loss': 0.0645, 'learning_rate': 2.319865555633359e-05, 'epoch': 0.54}"
"{'loss': 0.063, 'learning_rate': 2.3192820297364798e-05, 'epoch': 0.54}"
"{'loss': 0.0661, 'learning_rate': 2.3186985038396006e-05, 'epoch': 0.54}"
"{'loss': 0.0591, 'learning_rate': 2.318114977942721e-05, 'epoch': 0.54}"
"{'loss': 0.0837, 'learning_rate': 2.317531452045842e-05, 'epoch': 0.54}"
"{'loss': 0.0841, 'learning_rate': 2.3169479261489626e-05, 'epoch': 0.54}"
"{'loss': 0.0659, 'learning_rate': 2.316364400252083e-05, 'epoch': 0.54}"
"{'loss': 0.0828, 'learning_rate': 2.315780874355204e-05, 'epoch': 0.54}"
"{'loss': 0.0651, 'learning_rate': 2.3151973484583247e-05, 'epoch': 0.54}"
"{'loss': 0.0991, 'learning_rate': 2.314613822561445e-05, 'epoch': 0.54}"
"{'loss': 0.0812, 'learning_rate': 2.314030296664566e-05, 'epoch': 0.54}"
"{'loss': 0.0681, 'learning_rate': 2.3134467707676867e-05, 'epoch': 0.54}"
"{'loss': 0.0683, 'learning_rate': 2.3128632448708072e-05, 'epoch': 0.54}"
"{'loss': 0.0912, 'learning_rate': 2.312279718973928e-05, 'epoch': 0.54}"
"{'loss': 0.0581, 'learning_rate': 2.3116961930770488e-05, 'epoch': 0.54}"
"{'loss': 0.0783, 'learning_rate': 2.3111126671801696e-05, 'epoch': 0.54}"
"{'loss': 0.0788, 'learning_rate': 2.3105291412832904e-05, 'epoch': 0.54}"
"{'loss': 0.0662, 'learning_rate': 2.3099456153864112e-05, 'epoch': 0.54}"
"{'loss': 0.074, 'learning_rate': 2.3093620894895316e-05, 'epoch': 0.54}"
"{'loss': 0.0717, 'learning_rate': 2.3087785635926524e-05, 'epoch': 0.54}"
"{'loss': 0.0622, 'learning_rate': 2.3081950376957732e-05, 'epoch': 0.54}"
"{'loss': 0.0669, 'learning_rate': 2.3076115117988937e-05, 'epoch': 0.54}"
"{'loss': 0.0486, 'learning_rate': 2.3070279859020145e-05, 'epoch': 0.54}"
"{'loss': 0.053, 'learning_rate': 2.3064444600051353e-05, 'epoch': 0.54}"
"{'loss': 0.0817, 'learning_rate': 2.3058609341082557e-05, 'epoch': 0.54}"
"{'loss': 0.0755, 'learning_rate': 2.3052774082113765e-05, 'epoch': 0.54}"
"{'loss': 0.0618, 'learning_rate': 2.3046938823144973e-05, 'epoch': 0.54}"
"{'loss': 0.0755, 'learning_rate': 2.3041103564176178e-05, 'epoch': 0.54}"
"{'loss': 0.0851, 'learning_rate': 2.3035268305207386e-05, 'epoch': 0.54}"
"{'loss': 0.0733, 'learning_rate': 2.3029433046238594e-05, 'epoch': 0.54}"
"{'loss': 0.0749, 'learning_rate': 2.30235977872698e-05, 'epoch': 0.54}"
"{'loss': 0.0636, 'learning_rate': 2.3017762528301006e-05, 'epoch': 0.54}"
"{'loss': 0.0546, 'learning_rate': 2.3011927269332214e-05, 'epoch': 0.54}"
"{'loss': 0.0716, 'learning_rate': 2.300609201036342e-05, 'epoch': 0.54}"
"{'loss': 0.0983, 'learning_rate': 2.3000256751394627e-05, 'epoch': 0.54}"
"{'loss': 0.067, 'learning_rate': 2.2994421492425835e-05, 'epoch': 0.54}"
"{'loss': 0.0858, 'learning_rate': 2.298858623345704e-05, 'epoch': 0.54}"
"{'loss': 0.0682, 'learning_rate': 2.2982750974488247e-05, 'epoch': 0.54}"
"{'loss': 0.061, 'learning_rate': 2.2976915715519455e-05, 'epoch': 0.54}"
"{'loss': 0.0788, 'learning_rate': 2.297108045655066e-05, 'epoch': 0.54}"
"{'loss': 0.0752, 'learning_rate': 2.2965245197581868e-05, 'epoch': 0.54}"
"{'loss': 0.0583, 'learning_rate': 2.2959409938613076e-05, 'epoch': 0.54}"
"{'loss': 0.0826, 'learning_rate': 2.2953574679644284e-05, 'epoch': 0.54}"
"{'loss': 0.0738, 'learning_rate': 2.2947739420675492e-05, 'epoch': 0.54}"
"{'loss': 0.0955, 'learning_rate': 2.29419041617067e-05, 'epoch': 0.54}"
"{'loss': 0.0646, 'learning_rate': 2.2936068902737904e-05, 'epoch': 0.54}"
"{'loss': 0.0513, 'learning_rate': 2.2930233643769112e-05, 'epoch': 0.54}"
"{'loss': 0.077, 'learning_rate': 2.292439838480032e-05, 'epoch': 0.54}"
"{'loss': 0.0898, 'learning_rate': 2.2918563125831525e-05, 'epoch': 0.54}"
"{'loss': 0.0619, 'learning_rate': 2.2912727866862733e-05, 'epoch': 0.54}"
"{'loss': 0.0659, 'learning_rate': 2.290689260789394e-05, 'epoch': 0.54}"
"{'loss': 0.079, 'learning_rate': 2.2901057348925145e-05, 'epoch': 0.54}"
"{'loss': 0.0708, 'learning_rate': 2.2895222089956353e-05, 'epoch': 0.54}"
"{'loss': 0.0664, 'learning_rate': 2.288938683098756e-05, 'epoch': 0.54}"
"{'loss': 0.0671, 'learning_rate': 2.2883551572018766e-05, 'epoch': 0.54}"
"{'loss': 0.0784, 'learning_rate': 2.2877716313049974e-05, 'epoch': 0.55}"
"{'loss': 0.0691, 'learning_rate': 2.2871881054081182e-05, 'epoch': 0.55}"
"{'loss': 0.0512, 'learning_rate': 2.2866045795112386e-05, 'epoch': 0.55}"
"{'loss': 0.0656, 'learning_rate': 2.2860210536143594e-05, 'epoch': 0.55}"
"{'loss': 0.0904, 'learning_rate': 2.2854375277174802e-05, 'epoch': 0.55}"
"{'loss': 0.0799, 'learning_rate': 2.2848540018206007e-05, 'epoch': 0.55}"
"{'loss': 0.0595, 'learning_rate': 2.2842704759237215e-05, 'epoch': 0.55}"
"{'loss': 0.0459, 'learning_rate': 2.2836869500268423e-05, 'epoch': 0.55}"
"{'loss': 0.0565, 'learning_rate': 2.2831034241299627e-05, 'epoch': 0.55}"
"{'loss': 0.0731, 'learning_rate': 2.2825198982330835e-05, 'epoch': 0.55}"
"{'loss': 0.0899, 'learning_rate': 2.2819363723362043e-05, 'epoch': 0.55}"
"{'loss': 0.0776, 'learning_rate': 2.2813528464393248e-05, 'epoch': 0.55}"
"{'loss': 0.0542, 'learning_rate': 2.2807693205424456e-05, 'epoch': 0.55}"
"{'loss': 0.0751, 'learning_rate': 2.2801857946455664e-05, 'epoch': 0.55}"
"{'loss': 0.0716, 'learning_rate': 2.2796022687486872e-05, 'epoch': 0.55}"
"{'loss': 0.0721, 'learning_rate': 2.279018742851808e-05, 'epoch': 0.55}"
"{'loss': 0.0652, 'learning_rate': 2.2784352169549288e-05, 'epoch': 0.55}"
"{'loss': 0.0541, 'learning_rate': 2.2778516910580492e-05, 'epoch': 0.55}"
"{'loss': 0.0776, 'learning_rate': 2.27726816516117e-05, 'epoch': 0.55}"
"{'loss': 0.0699, 'learning_rate': 2.2766846392642908e-05, 'epoch': 0.55}"
"{'loss': 0.0759, 'learning_rate': 2.2761011133674113e-05, 'epoch': 0.55}"
"{'loss': 0.0859, 'learning_rate': 2.275517587470532e-05, 'epoch': 0.55}"
"{'loss': 0.0574, 'learning_rate': 2.274934061573653e-05, 'epoch': 0.55}"
"{'loss': 0.0653, 'learning_rate': 2.2743505356767733e-05, 'epoch': 0.55}"
"{'loss': 0.0557, 'learning_rate': 2.273767009779894e-05, 'epoch': 0.55}"
"{'loss': 0.0646, 'learning_rate': 2.273183483883015e-05, 'epoch': 0.55}"
"{'loss': 0.0801, 'learning_rate': 2.2725999579861354e-05, 'epoch': 0.55}"
"{'loss': 0.0729, 'learning_rate': 2.2720164320892562e-05, 'epoch': 0.55}"
"{'loss': 0.0648, 'learning_rate': 2.271432906192377e-05, 'epoch': 0.55}"
"{'loss': 0.0674, 'learning_rate': 2.2708493802954974e-05, 'epoch': 0.55}"
"{'loss': 0.0654, 'learning_rate': 2.2702658543986182e-05, 'epoch': 0.55}"
"{'loss': 0.078, 'learning_rate': 2.269682328501739e-05, 'epoch': 0.55}"
"{'loss': 0.1053, 'learning_rate': 2.2690988026048595e-05, 'epoch': 0.55}"
"{'loss': 0.0383, 'learning_rate': 2.2685152767079803e-05, 'epoch': 0.55}"
"{'loss': 0.0932, 'learning_rate': 2.267931750811101e-05, 'epoch': 0.55}"
"{'loss': 0.0744, 'learning_rate': 2.2673482249142215e-05, 'epoch': 0.55}"
"{'loss': 0.0639, 'learning_rate': 2.2667646990173423e-05, 'epoch': 0.55}"
"{'loss': 0.0703, 'learning_rate': 2.266181173120463e-05, 'epoch': 0.55}"
"{'loss': 0.083, 'learning_rate': 2.265597647223584e-05, 'epoch': 0.55}"
"{'loss': 0.0683, 'learning_rate': 2.2650141213267044e-05, 'epoch': 0.55}"
"{'loss': 0.0593, 'learning_rate': 2.2644305954298252e-05, 'epoch': 0.55}"
"{'loss': 0.0584, 'learning_rate': 2.263847069532946e-05, 'epoch': 0.55}"
"{'loss': 0.07, 'learning_rate': 2.2632635436360668e-05, 'epoch': 0.55}"
"{'loss': 0.0675, 'learning_rate': 2.2626800177391876e-05, 'epoch': 0.55}"
"{'loss': 0.0991, 'learning_rate': 2.2620964918423084e-05, 'epoch': 0.55}"
"{'loss': 0.08, 'learning_rate': 2.2615129659454288e-05, 'epoch': 0.55}"
"{'loss': 0.0628, 'learning_rate': 2.2609294400485496e-05, 'epoch': 0.55}"
"{'loss': 0.0496, 'learning_rate': 2.2603459141516704e-05, 'epoch': 0.55}"
"{'loss': 0.0473, 'learning_rate': 2.259762388254791e-05, 'epoch': 0.55}"
"{'loss': 0.0855, 'learning_rate': 2.2591788623579117e-05, 'epoch': 0.55}"
"{'loss': 0.0526, 'learning_rate': 2.2585953364610325e-05, 'epoch': 0.55}"
"{'loss': 0.0653, 'learning_rate': 2.258011810564153e-05, 'epoch': 0.55}"
"{'loss': 0.0676, 'learning_rate': 2.2574282846672737e-05, 'epoch': 0.55}"
"{'loss': 0.0639, 'learning_rate': 2.2568447587703945e-05, 'epoch': 0.55}"
"{'loss': 0.0793, 'learning_rate': 2.256261232873515e-05, 'epoch': 0.55}"
"{'loss': 0.0882, 'learning_rate': 2.2556777069766358e-05, 'epoch': 0.55}"
"{'loss': 0.0628, 'learning_rate': 2.2550941810797566e-05, 'epoch': 0.55}"
"{'loss': 0.0719, 'learning_rate': 2.254510655182877e-05, 'epoch': 0.55}"
"{'loss': 0.0816, 'learning_rate': 2.2539271292859978e-05, 'epoch': 0.55}"
"{'loss': 0.0318, 'learning_rate': 2.2533436033891186e-05, 'epoch': 0.55}"
"{'loss': 0.0642, 'learning_rate': 2.252760077492239e-05, 'epoch': 0.55}"
"{'loss': 0.0784, 'learning_rate': 2.25217655159536e-05, 'epoch': 0.55}"
"{'loss': 0.0766, 'learning_rate': 2.2515930256984807e-05, 'epoch': 0.55}"
"{'loss': 0.1026, 'learning_rate': 2.251009499801601e-05, 'epoch': 0.55}"
"{'loss': 0.0851, 'learning_rate': 2.250425973904722e-05, 'epoch': 0.55}"
"{'loss': 0.0553, 'learning_rate': 2.2498424480078427e-05, 'epoch': 0.55}"
"{'loss': 0.0608, 'learning_rate': 2.2492589221109635e-05, 'epoch': 0.55}"
"{'loss': 0.0421, 'learning_rate': 2.248675396214084e-05, 'epoch': 0.55}"
"{'loss': 0.0578, 'learning_rate': 2.2480918703172048e-05, 'epoch': 0.55}"
"{'loss': 0.055, 'learning_rate': 2.2475083444203256e-05, 'epoch': 0.55}"
"{'loss': 0.076, 'learning_rate': 2.2469248185234464e-05, 'epoch': 0.55}"
"{'loss': 0.0809, 'learning_rate': 2.246341292626567e-05, 'epoch': 0.55}"
"{'loss': 0.0645, 'learning_rate': 2.2457577667296876e-05, 'epoch': 0.55}"
"{'loss': 0.053, 'learning_rate': 2.2451742408328084e-05, 'epoch': 0.55}"
"{'loss': 0.0758, 'learning_rate': 2.2445907149359292e-05, 'epoch': 0.55}"
"{'loss': 0.0777, 'learning_rate': 2.2440071890390497e-05, 'epoch': 0.55}"
"{'loss': 0.0572, 'learning_rate': 2.2434236631421705e-05, 'epoch': 0.55}"
"{'loss': 0.0551, 'learning_rate': 2.2428401372452912e-05, 'epoch': 0.55}"
"{'loss': 0.0647, 'learning_rate': 2.2422566113484117e-05, 'epoch': 0.55}"
"{'loss': 0.0626, 'learning_rate': 2.2416730854515325e-05, 'epoch': 0.55}"
"{'loss': 0.0873, 'learning_rate': 2.2410895595546533e-05, 'epoch': 0.55}"
"{'loss': 0.1106, 'learning_rate': 2.2405060336577738e-05, 'epoch': 0.55}"
"{'loss': 0.0756, 'learning_rate': 2.2399225077608946e-05, 'epoch': 0.55}"
"{'loss': 0.0702, 'learning_rate': 2.2393389818640154e-05, 'epoch': 0.55}"
"{'loss': 0.0699, 'learning_rate': 2.2387554559671358e-05, 'epoch': 0.55}"
"{'loss': 0.0757, 'learning_rate': 2.2381719300702566e-05, 'epoch': 0.55}"
"{'loss': 0.0639, 'learning_rate': 2.2375884041733774e-05, 'epoch': 0.56}"
"{'loss': 0.072, 'learning_rate': 2.237004878276498e-05, 'epoch': 0.56}"
"{'loss': 0.0897, 'learning_rate': 2.2364213523796187e-05, 'epoch': 0.56}"
"{'loss': 0.0953, 'learning_rate': 2.2358378264827395e-05, 'epoch': 0.56}"
"{'loss': 0.0754, 'learning_rate': 2.23525430058586e-05, 'epoch': 0.56}"
"{'loss': 0.0745, 'learning_rate': 2.2346707746889807e-05, 'epoch': 0.56}"
"{'loss': 0.0619, 'learning_rate': 2.2340872487921015e-05, 'epoch': 0.56}"
"{'loss': 0.07, 'learning_rate': 2.2335037228952223e-05, 'epoch': 0.56}"
"{'loss': 0.0643, 'learning_rate': 2.232920196998343e-05, 'epoch': 0.56}"
"{'loss': 0.0744, 'learning_rate': 2.2323366711014636e-05, 'epoch': 0.56}"
"{'loss': 0.0625, 'learning_rate': 2.2317531452045843e-05, 'epoch': 0.56}"
"{'loss': 0.0537, 'learning_rate': 2.231169619307705e-05, 'epoch': 0.56}"
"{'loss': 0.0516, 'learning_rate': 2.230586093410826e-05, 'epoch': 0.56}"
"{'loss': 0.0539, 'learning_rate': 2.2300025675139464e-05, 'epoch': 0.56}"
"{'loss': 0.0709, 'learning_rate': 2.2294190416170672e-05, 'epoch': 0.56}"
"{'loss': 0.0938, 'learning_rate': 2.228835515720188e-05, 'epoch': 0.56}"
"{'loss': 0.0538, 'learning_rate': 2.2282519898233084e-05, 'epoch': 0.56}"
"{'loss': 0.0772, 'learning_rate': 2.2276684639264292e-05, 'epoch': 0.56}"
"{'loss': 0.0614, 'learning_rate': 2.22708493802955e-05, 'epoch': 0.56}"
"{'loss': 0.0646, 'learning_rate': 2.2265014121326705e-05, 'epoch': 0.56}"
"{'loss': 0.053, 'learning_rate': 2.2259178862357913e-05, 'epoch': 0.56}"
"{'loss': 0.078, 'learning_rate': 2.225334360338912e-05, 'epoch': 0.56}"
"{'loss': 0.0573, 'learning_rate': 2.2247508344420325e-05, 'epoch': 0.56}"
"{'loss': 0.0773, 'learning_rate': 2.2241673085451533e-05, 'epoch': 0.56}"
"{'loss': 0.0833, 'learning_rate': 2.223583782648274e-05, 'epoch': 0.56}"
"{'loss': 0.0604, 'learning_rate': 2.2230002567513946e-05, 'epoch': 0.56}"
"{'loss': 0.0886, 'learning_rate': 2.2224167308545154e-05, 'epoch': 0.56}"
"{'loss': 0.0681, 'learning_rate': 2.2218332049576362e-05, 'epoch': 0.56}"
"{'loss': 0.0655, 'learning_rate': 2.2212496790607567e-05, 'epoch': 0.56}"
"{'loss': 0.0555, 'learning_rate': 2.2206661531638774e-05, 'epoch': 0.56}"
"{'loss': 0.0657, 'learning_rate': 2.2200826272669982e-05, 'epoch': 0.56}"
"{'loss': 0.0585, 'learning_rate': 2.2194991013701187e-05, 'epoch': 0.56}"
"{'loss': 0.0708, 'learning_rate': 2.2189155754732395e-05, 'epoch': 0.56}"
"{'loss': 0.0815, 'learning_rate': 2.2183320495763603e-05, 'epoch': 0.56}"
"{'loss': 0.0666, 'learning_rate': 2.217748523679481e-05, 'epoch': 0.56}"
"{'loss': 0.1005, 'learning_rate': 2.217164997782602e-05, 'epoch': 0.56}"
"{'loss': 0.0765, 'learning_rate': 2.2165814718857227e-05, 'epoch': 0.56}"
"{'loss': 0.0663, 'learning_rate': 2.215997945988843e-05, 'epoch': 0.56}"
"{'loss': 0.0502, 'learning_rate': 2.215414420091964e-05, 'epoch': 0.56}"
"{'loss': 0.0672, 'learning_rate': 2.2148308941950847e-05, 'epoch': 0.56}"
"{'loss': 0.0684, 'learning_rate': 2.2142473682982052e-05, 'epoch': 0.56}"
"{'loss': 0.0753, 'learning_rate': 2.213663842401326e-05, 'epoch': 0.56}"
"{'loss': 0.0566, 'learning_rate': 2.2130803165044468e-05, 'epoch': 0.56}"
"{'loss': 0.0498, 'learning_rate': 2.2124967906075672e-05, 'epoch': 0.56}"
"{'loss': 0.0644, 'learning_rate': 2.211913264710688e-05, 'epoch': 0.56}"
"{'loss': 0.0942, 'learning_rate': 2.211329738813809e-05, 'epoch': 0.56}"
"{'loss': 0.0915, 'learning_rate': 2.2107462129169293e-05, 'epoch': 0.56}"
"{'loss': 0.0766, 'learning_rate': 2.21016268702005e-05, 'epoch': 0.56}"
"{'loss': 0.0531, 'learning_rate': 2.209579161123171e-05, 'epoch': 0.56}"
"{'loss': 0.0608, 'learning_rate': 2.2089956352262913e-05, 'epoch': 0.56}"
"{'loss': 0.0864, 'learning_rate': 2.208412109329412e-05, 'epoch': 0.56}"
"{'loss': 0.069, 'learning_rate': 2.207828583432533e-05, 'epoch': 0.56}"
"{'loss': 0.0671, 'learning_rate': 2.2072450575356534e-05, 'epoch': 0.56}"
"{'loss': 0.0693, 'learning_rate': 2.2066615316387742e-05, 'epoch': 0.56}"
"{'loss': 0.0699, 'learning_rate': 2.206078005741895e-05, 'epoch': 0.56}"
"{'loss': 0.0683, 'learning_rate': 2.2054944798450154e-05, 'epoch': 0.56}"
"{'loss': 0.0587, 'learning_rate': 2.2049109539481362e-05, 'epoch': 0.56}"
"{'loss': 0.0688, 'learning_rate': 2.204327428051257e-05, 'epoch': 0.56}"
"{'loss': 0.0849, 'learning_rate': 2.2037439021543775e-05, 'epoch': 0.56}"
"{'loss': 0.0664, 'learning_rate': 2.2031603762574983e-05, 'epoch': 0.56}"
"{'loss': 0.0842, 'learning_rate': 2.202576850360619e-05, 'epoch': 0.56}"
"{'loss': 0.0801, 'learning_rate': 2.20199332446374e-05, 'epoch': 0.56}"
"{'loss': 0.073, 'learning_rate': 2.2014097985668607e-05, 'epoch': 0.56}"
"{'loss': 0.0985, 'learning_rate': 2.2008262726699815e-05, 'epoch': 0.56}"
"{'loss': 0.0562, 'learning_rate': 2.200242746773102e-05, 'epoch': 0.56}"
"{'loss': 0.0688, 'learning_rate': 2.1996592208762227e-05, 'epoch': 0.56}"
"{'loss': 0.0758, 'learning_rate': 2.1990756949793435e-05, 'epoch': 0.56}"
"{'loss': 0.0807, 'learning_rate': 2.198492169082464e-05, 'epoch': 0.56}"
"{'loss': 0.068, 'learning_rate': 2.1979086431855848e-05, 'epoch': 0.56}"
"{'loss': 0.0565, 'learning_rate': 2.1973251172887056e-05, 'epoch': 0.56}"
"{'loss': 0.05, 'learning_rate': 2.196741591391826e-05, 'epoch': 0.56}"
"{'loss': 0.0737, 'learning_rate': 2.1961580654949468e-05, 'epoch': 0.56}"
"{'loss': 0.0571, 'learning_rate': 2.1955745395980676e-05, 'epoch': 0.56}"
"{'loss': 0.0803, 'learning_rate': 2.194991013701188e-05, 'epoch': 0.56}"
"{'loss': 0.0496, 'learning_rate': 2.194407487804309e-05, 'epoch': 0.56}"
"{'loss': 0.0682, 'learning_rate': 2.1938239619074297e-05, 'epoch': 0.56}"
"{'loss': 0.0508, 'learning_rate': 2.19324043601055e-05, 'epoch': 0.56}"
"{'loss': 0.073, 'learning_rate': 2.192656910113671e-05, 'epoch': 0.56}"
"{'loss': 0.054, 'learning_rate': 2.1920733842167917e-05, 'epoch': 0.56}"
"{'loss': 0.0838, 'learning_rate': 2.1914898583199122e-05, 'epoch': 0.56}"
"{'loss': 0.0673, 'learning_rate': 2.190906332423033e-05, 'epoch': 0.56}"
"{'loss': 0.0665, 'learning_rate': 2.1903228065261538e-05, 'epoch': 0.56}"
"{'loss': 0.065, 'learning_rate': 2.1897392806292742e-05, 'epoch': 0.56}"
"{'loss': 0.0596, 'learning_rate': 2.189155754732395e-05, 'epoch': 0.56}"
"{'loss': 0.0565, 'learning_rate': 2.1885722288355158e-05, 'epoch': 0.56}"
"{'loss': 0.0545, 'learning_rate': 2.1879887029386363e-05, 'epoch': 0.56}"
"{'loss': 0.0702, 'learning_rate': 2.187405177041757e-05, 'epoch': 0.57}"
"{'loss': 0.0893, 'learning_rate': 2.186821651144878e-05, 'epoch': 0.57}"
"{'loss': 0.0562, 'learning_rate': 2.1862381252479987e-05, 'epoch': 0.57}"
"{'loss': 0.0573, 'learning_rate': 2.1856545993511195e-05, 'epoch': 0.57}"
"{'loss': 0.0706, 'learning_rate': 2.1850710734542403e-05, 'epoch': 0.57}"
"{'loss': 0.0694, 'learning_rate': 2.1844875475573607e-05, 'epoch': 0.57}"
"{'loss': 0.076, 'learning_rate': 2.1839040216604815e-05, 'epoch': 0.57}"
"{'loss': 0.0734, 'learning_rate': 2.1833204957636023e-05, 'epoch': 0.57}"
"{'loss': 0.0683, 'learning_rate': 2.1827369698667228e-05, 'epoch': 0.57}"
"{'loss': 0.0802, 'learning_rate': 2.1821534439698436e-05, 'epoch': 0.57}"
"{'loss': 0.056, 'learning_rate': 2.1815699180729644e-05, 'epoch': 0.57}"
"{'loss': 0.0719, 'learning_rate': 2.1809863921760848e-05, 'epoch': 0.57}"
"{'loss': 0.0823, 'learning_rate': 2.1804028662792056e-05, 'epoch': 0.57}"
"{'loss': 0.0542, 'learning_rate': 2.1798193403823264e-05, 'epoch': 0.57}"
"{'loss': 0.0413, 'learning_rate': 2.179235814485447e-05, 'epoch': 0.57}"
"{'loss': 0.0602, 'learning_rate': 2.1786522885885677e-05, 'epoch': 0.57}"
